"pr_lost";"pr_rem";"ave_pr";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR"
0.15068;0.84932;0.746936139273741;0.724953232242618;0.759485257619379;0.760288393024564;0.727528515878159;0.764985912671919;0.743095344924285;0.738748565965583;0.706584257206208;0.649467545638945
0.1519;0.8481;0.746886537141011;0.724945730247406;0.759412985207982;0.760218826176636;0.72750194426442;0.764911269862465;0.743063376332025;0.738731357552581;0.706577605321508;0.649466531440162
0.15311;0.84689;0.746838469927697;0.724939824421389;0.759341109897747;0.760152634539659;0.7274773169151;0.764839164107357;0.743035894559731;0.738714149139579;0.706568736141907;0.649465517241379
0.15428;0.84572;0.746789110150664;0.724932482043097;0.759270227340415;0.760081942621414;0.727449773169151;0.76476465482708;0.743007851934941;0.738696462715105;0.706562084257206;0.649465517241379
0.15541;0.84459;0.746740154299794;0.724924501197127;0.759197557827857;0.760015188449278;0.727425793907971;0.764690746428095;0.742983735277622;0.738678776290631;0.706554323725055;0.64946247464503
0.15652;0.84348;0.746693945146827;0.724918116520351;0.759127370197558;0.759954247140446;0.727402462734932;0.764621845373214;0.74295737521032;0.738657743785851;0.706547671840355;0.649461460446247
0.15765;0.84235;0.746641232782647;0.72491061452514;0.759047949965254;0.759884680292518;0.727374270900843;0.764542061690479;0.742929893438026;0.738639101338432;0.706542128603104;0.649460446247464
0.15878;0.84122;0.746588156884921;0.724903591380686;0.758965750024819;0.759817551096944;0.727347051198963;0.764461677126452;0.742905215928211;0.738619024856597;0.706536585365854;0.649458417849899
0.15991;0.84009;0.746535080987196;0.7248946528332;0.758886726893676;0.759747796737296;0.727317887232664;0.764381225797837;0.742878295008413;0.738598948374761;0.706531042128603;0.649456389452333
0.16104;0.83896;0.746481318414994;0.724884596967279;0.758808994341308;0.75967410463154;0.727288075178224;0.764300307117105;0.742850252383623;0.738578393881453;0.706524390243902;0.64945537525355
0.16216;0.83784;0.746429171547441;0.724876775738228;0.758733942221781;0.759602662666417;0.727254050550875;0.764221658432367;0.742821088053842;0.738560229445507;0.706518292682927;0.649453346855984
0.16328;0.83672;0.746376176434948;0.724868794892259;0.758656805321156;0.759531783236452;0.727219377835386;0.764141540926693;0.742790241166573;0.738544455066922;0.706511640798226;0.649450304259635
0.16441;0.83559;0.746323019751989;0.72486049481245;0.75858215030279;0.759459778736171;0.727177900194426;0.764060889304313;0.7427599551318;0.738529636711281;0.706506097560976;0.649448275862069
0.16554;0.83446;0.74626901482409;0.724852354349561;0.758505708329197;0.759386649165573;0.727137070641607;0.76397896915476;0.742731912507011;0.738511950286807;0.70649889135255;0.649446247464503
